Protein ID,Log2 fold change
H53_EL_RM_vs_H53_LL_RM,0.525261438
H53_EL_RM_vs_H53_LL_RM,4.651640121
H53_EL_RM_vs_H53_LL_RM,-0.101784684
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.549532453
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.402855521
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-1.080041498
H53_EL_RM_vs_H53_LL_RM,0.672594038
H53_EL_RM_vs_H53_LL_RM,0.371310529
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.393031383
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.893084315
H53_EL_RM_vs_H53_LL_RM,2.068212261
H53_EL_RM_vs_H53_LL_RM,1.392336101
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.12163483
H53_EL_RM_vs_H53_LL_RM,0.520659069
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.795714304
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.636106106
H53_EL_RM_vs_H53_LL_RM,1.3290036
H53_EL_RM_vs_H53_LL_RM,-0.70367963
H53_EL_RM_vs_H53_LL_RM,1.254406258
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,0.947401304
H53_EL_RM_vs_H53_LL_RM,-0.378705114
H53_EL_RM_vs_H53_LL_RM,-0.155566145
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,1.488398563
H53_EL_RM_vs_H53_LL_RM,0.682724849
H53_EL_RM_vs_H53_LL_RM,-0.764946648
H53_EL_RM_vs_H53_LL_RM,0.749648855
H53_EL_RM_vs_H53_LL_RM,-0.530490326
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.777118603
H53_EL_RM_vs_H53_LL_RM,-0.399944572
H53_EL_RM_vs_H53_LL_RM,1.857427491
H53_EL_RM_vs_H53_LL_RM,0.898148271
H53_EL_RM_vs_H53_LL_RM,0.656949232
H53_EL_RM_vs_H53_LL_RM,0.356682343
H53_EL_RM_vs_H53_LL_RM,0.702864166
H53_EL_RM_vs_H53_LL_RM,0
H53_EL_RM_vs_H53_LL_RM,-0.67997092
H53_EL_RM_vs_H53_LL_RM,0.583144199
H53_EL_RM_vs_H53_LL_RM,-0.687726976
H53_EL_RM_vs_H53_LL_RM,-0.031587372
H53_EL_RM_vs_H53_LL_RM,-0.346577436
H53_EL_RM_vs_H53_LL_RM,0.292824586
H53_EL_RM_vs_H53_LL_RM,-1.095954344
H53_EL_RM_vs_H53_LL_RM,-0.372563798
H53_EL_RM_vs_H53_LL_RM,0.979408624
